index,ordernumber,employeeid,employeename,employee_job_title,orderdate,ordertype,customertype,custid,customername,prodcategory,prodnumber,prod_name,quantity,price,ordertotal
4716,1107066,900015105,Sharla Sobie,Sales Representative,9/22/2020,Wholesale,Business,1500,Jerde LLC,Olive Oil,OO125,Garlic Extra Virgin Olive Oil 12pk,7,$234.00 ,1638.0
4717,1107077,900015105,Sharla Sobie,Sales Representative,9/23/2020,Retail,Individual,2866,Dede Templar,Bath products,BP402,Assorted Olive Bar Soap - 6 pk,2,$30.00 ,60.0
4718,1107158,900015105,Sharla Sobie,Sales Representative,10/6/2020,Retail,Individual,3429,Jolynn Ratter,Olive Oil,OO308,Basil Extra Virgin Olive Oil,1,$26.00 ,26.0
4719,1107181,900015105,Sharla Sobie,Sales Representative,10/9/2020,Wholesale,Business,1500,Jerde LLC,Olive Oil,OO122,Extra Virgin Olive Oil - Bold 12pk,10,$234.00 ,2340.0
4720,1107223,900015105,Sharla Sobie,Sales Representative,10/14/2020,Retail,Individual,1223,Bryn Gulliford,Olive Oil,OO127,Rosemary Extra Virgin Olive Oil 12pk,1,$234.00 ,234.0
4721,1107238,900015105,Sharla Sobie,Sales Representative,10/17/2020,Retail,Individual,4125,Robbert Jachtym,Olive Oil,OO120,Extra Virgin Olive Oil - Delicate 12pk,1,$234.00 ,234.0
4722,1107289,900015105,Sharla Sobie,Sales Representative,10/24/2020,Retail,Individual,3650,Berkie Jentges,Olive Oil,OO302,Chili Extra Virgin Olive Oil,4,$26.00 ,104.0
4723,1107336,900015105,Sharla Sobie,Sales Representative,11/1/2020,Wholesale,Business,3627,Hansen LLC,Olive Oil,OO123,Extra Virgin Olive Oil - Trio 12pk,2,$234.00 ,468.0
4724,1107353,900015105,Sharla Sobie,Sales Representative,11/3/2020,Wholesale,Business,1674,Kuvalis LLC,Olive Oil,OO124,Basil Extra Virgin Olive Oil 12pk,2,$234.00 ,468.0
4725,1107364,900015105,Sharla Sobie,Sales Representative,11/5/2020,Retail,Individual,2846,Frasquito Honatsch,Olive Oil,OO204,Lemon Extra Virgin Olive Oil 2pk,3,$45.00 ,135.0
4726,1107400,900015105,Sharla Sobie,Sales Representative,11/10/2020,Retail,Individual,4088,Drona Levermore,Olive Oil,OO201,Extra Virgin Olive Oil - Delicate 2pk,4,$45.00 ,180.0
4727,1107455,900015105,Sharla Sobie,Sales Representative,11/17/2020,Retail,Individual,1550,Giusto Dykes,Olive Oil,OO306,Lemon Extra Virgin Olive Oil,2,$26.00 ,52.0
4728,1107472,900015105,Sharla Sobie,Sales Representative,11/19/2020,Retail,Individual,3425,Emelina Nestle,Olive Oil,OO200,Extra Virgin Olive Oil - Bold 2pk,3,$17.50 ,52.5
4729,1107534,900015105,Sharla Sobie,Sales Representative,11/27/2020,Retail,Individual,3518,Rosita Baswall,Olive Oil,OO606,Basil Extra Virgin Olive Oil 6pk,2,$123.00 ,246.0
4730,1107608,900015105,Sharla Sobie,Sales Representative,12/8/2020,Retail,Individual,1856,Valaree Portchmouth,Olive Oil,OO308,Basil Extra Virgin Olive Oil,4,$26.00 ,104.0
4731,1107629,900015105,Sharla Sobie,Sales Representative,12/10/2020,Wholesale,Business,3183,Schimmel Group,Olive Oil,OO124,Basil Extra Virgin Olive Oil 12pk,14,$234.00 ,3276.0
4732,1107661,900015105,Sharla Sobie,Sales Representative,12/14/2020,Retail,Individual,1795,Noby Goolden,Bath products,BP305,Mandarin and Olive Oil Lotion,1,$9.99 ,9.99
4733,1107698,900015105,Sharla Sobie,Sales Representative,12/19/2020,Retail,Individual,1835,Pattin Wallman,Olive Oil,OO203,Garlic Extra Virgin Olive Oil 2pk,2,$45.00 ,90.0
4734,1107751,900015105,Sharla Sobie,Sales Representative,12/26/2020,Retail,Individual,3168,Perri Gard,Olive Oil,OO122,Extra Virgin Olive Oil - Bold 12pk,1,$234.00 ,234.0
4735,1107833,900015105,Sharla Sobie,Sales Representative,1/7/2021,Retail,Individual,3531,Letti Fitzsimons,Gift Basket,GB300,Deluxe Bath Gift Basket,1,$115.00 ,115.0
4736,1107867,900015105,Sharla Sobie,Sales Representative,1/13/2021,Retail,Individual,1223,Bryn Gulliford,Bath products,BP401,Assorted Olive Oil Bar Soap - 3 pk,3,$14.50 ,43.5
4737,1107901,900015105,Sharla Sobie,Sales Representative,1/17/2021,Retail,Individual,1899,Adeline McKall,Olive Oil,OO603,Extra Virgin Olive Oil - Delicate 6pk,3,$114.00 ,342.0
4738,1107945,900015105,Sharla Sobie,Sales Representative,1/24/2021,Retail,Individual,3748,Else Stanyforth,Olive Oil,OO202,Extra Virgin Olive Oil - Medium 2pk,1,$16.75 ,16.75
4739,1107957,900015105,Sharla Sobie,Sales Representative,1/25/2021,Retail,Individual,2532,Toinette Plitz,Gift Basket,GB104,Garlic EVOO Gift Basket,4,$75.00 ,300.0
4740,1107986,900015105,Sharla Sobie,Sales Representative,1/29/2021,Retail,Individual,1504,Cherilyn Chimenti,Olive Oil,OO606,Basil Extra Virgin Olive Oil 6pk,2,$123.00 ,246.0
4741,1102916,900016415,Tanya Tibbets,Sales Representative,2/7/2019,Retail,Individual,1254,Aleta Jenckes,Olive Oil,OO204,Lemon Extra Virgin Olive Oil 2pk,2,$45.00 ,90.0
4742,1102985,900016415,Tanya Tibbets,Sales Representative,2/15/2019,Retail,Individual,3513,Georgine Mander,Bath products,BP104,Lavender and Olive Oil Bar Soap 3pk,1,$14.50 ,14.5
4743,1103040,900016415,Tanya Tibbets,Sales Representative,2/23/2019,Retail,Individual,2951,Deonne Di Batista,Olive Oil,OO602,Extra Virgin Olive Oil - Medium 6pk,3,$114.00 ,342.0
4744,1103178,900016415,Tanya Tibbets,Sales Representative,3/19/2019,Retail,Individual,2132,Tisha Benezeit,Bath products,BP303,Mandarin and Olive Oil Bar Soap,4,$5.99 ,23.96
4745,1103244,900016415,Tanya Tibbets,Sales Representative,3/29/2019,Retail,Individual,2842,Kathe Duesbury,Bath products,BP101,Lavender and Olive Bath Salts,1,$8.50 ,8.5
4746,1103301,900016415,Tanya Tibbets,Sales Representative,4/5/2019,Retail,Individual,3346,Rancell Hapgood,Bath products,BP501,Vanilla and Olive Bath Salts,4,$8.50 ,34.0
4747,1103418,900016415,Tanya Tibbets,Sales Representative,4/21/2019,Wholesale,Business,2263,Jacobs LLC,Olive Oil,OO206,Chili Extra Virgin Olive Oil 2pk,14,$45.00 ,630.0
4748,1103493,900016415,Tanya Tibbets,Sales Representative,4/30/2019,Retail,Individual,2842,Kathe Duesbury,Bath products,BP501,Vanilla and Olive Bath Salts,2,$8.50 ,17.0
4749,1103498,900016415,Tanya Tibbets,Sales Representative,5/1/2019,Retail,Individual,2398,Gabrielle Willans,Gift Basket,GB301,Scented Olive Oil Candle Gift Basket,3,$19.50 ,58.5
4750,1103528,900016415,Tanya Tibbets,Sales Representative,5/4/2019,Wholesale,Business,3013,Block Group,Olive Oil,OO126,Lemon Extra Virgin Olive Oil 12pk,2,$234.00 ,468.0
4751,1103663,900016415,Tanya Tibbets,Sales Representative,5/24/2019,Retail,Individual,1129,Yorgos Dunton,Bath products,BP103,Lavender and Olive Oil Bar Soap,4,$5.99 ,23.96
4752,1103777,900016415,Tanya Tibbets,Sales Representative,6/12/2019,Retail,Individual,3346,Rancell Hapgood,Olive Oil,OO200,Extra Virgin Olive Oil - Bold 2pk,1,$17.50 ,17.5
4753,1103817,900016415,Tanya Tibbets,Sales Representative,6/17/2019,Retail,Individual,1866,Wynn Thom,Bath products,BP502,Vanilla and Olive Oil Candle,2,$6.99 ,13.98
4754,1103897,900016415,Tanya Tibbets,Sales Representative,6/28/2019,Retail,Individual,1270,Marty Tomashov,Olive Oil,OO123,Extra Virgin Olive Oil - Trio 12pk,4,$234.00 ,936.0
4755,1103922,900016415,Tanya Tibbets,Sales Representative,7/1/2019,Retail,Individual,1673,Gabi Haet,Bath products,BP504,Vanilla and Olive Oil Bar Soap 3pk,2,$14.50 ,29.0
4756,1104041,900016415,Tanya Tibbets,Sales Representative,7/16/2019,Wholesale,Business,2263,Jacobs LLC,Olive Oil,OO126,Lemon Extra Virgin Olive Oil 12pk,12,$234.00 ,2808.0
4757,1104097,900016415,Tanya Tibbets,Sales Representative,7/25/2019,Retail,Individual,2692,Susie Raffels,Bath products,BP501,Vanilla and Olive Bath Salts,1,$8.50 ,8.5
4758,1104154,900016415,Tanya Tibbets,Sales Representative,8/1/2019,Retail,Individual,3909,Seana Hinge,Bath products,BP105,Lavender and Olive Oil Lotion,1,$9.99 ,9.99
4759,1104255,900016415,Tanya Tibbets,Sales Representative,8/16/2019,Wholesale,Business,2263,Jacobs LLC,Olive Oil,OO122,Extra Virgin Olive Oil - Bold 12pk,2,$234.00 ,468.0
4760,1104625,900016415,Tanya Tibbets,Sales Representative,10/11/2019,Retail,Individual,1802,Doe O'Luby,Olive Oil,OO306,Lemon Extra Virgin Olive Oil,4,$26.00 ,104.0
4761,1104772,900016415,Tanya Tibbets,Sales Representative,10/31/2019,Retail,Individual,1431,Tanya Annies,Olive Oil,OO124,Basil Extra Virgin Olive Oil 12pk,3,$234.00 ,702.0
4762,1104798,900016415,Tanya Tibbets,Sales Representative,11/5/2019,Retail,Individual,2827,Darb Meaddowcroft,Bath products,BP102,Lavender and Olive Candle,2,$6.99 ,13.98
4763,1104840,900016415,Tanya Tibbets,Sales Representative,11/11/2019,Wholesale,Business,3013,Block Group,Gift Basket,GB304,Scented Olive Oil Bath Salts Gift Basket,11,$35.00 ,385.0
4764,1104883,900016415,Tanya Tibbets,Sales Representative,11/16/2019,Retail,Individual,4105,Karalee MacCawley,Olive Oil,OO602,Extra Virgin Olive Oil - Medium 6pk,3,$114.00 ,342.0
4765,1104949,900016415,Tanya Tibbets,Sales Representative,11/26/2019,Retail,Individual,3513,Georgine Mander,Bath products,BP305,Mandarin and Olive Oil Lotion,4,$9.99 ,39.96
4766,1105061,900016415,Tanya Tibbets,Sales Representative,12/12/2019,Retail,Individual,1673,Gabi Haet,Olive Oil,OO124,Basil Extra Virgin Olive Oil 12pk,4,$234.00 ,936.0
4767,1105127,900016415,Tanya Tibbets,Sales Representative,12/23/2019,Retail,Individual,1802,Doe O'Luby,Gift Basket,GB103,Lemon EVOO Gift Basket,2,$75.00 ,150.0
4768,1105179,900016415,Tanya Tibbets,Sales Representative,12/31/2019,Retail,Individual,1866,Wynn Thom,Olive Oil,OO304,Extra Virgin Olive Oil - Medium,4,$24.50 ,98.0
4769,1105273,900016415,Tanya Tibbets,Sales Representative,1/13/2020,Retail,Individual,1151,Thibaud Elloy,Gift Basket,GB105,Chili EVOO Gift Basket,2,$75.00 ,150.0
4770,1105635,900016415,Tanya Tibbets,Sales Representative,3/7/2020,Retail,Individual,1129,Yorgos Dunton,Gift Basket,GB304,Scented Olive Oil Bath Salts Gift Basket,3,$35.00 ,105.0
4771,1105909,900016415,Tanya Tibbets,Sales Representative,4/15/2020,Retail,Individual,2692,Susie Raffels,Gift Basket,GB300,Deluxe Bath Gift Basket,1,$115.00 ,115.0
4772,1106063,900016415,Tanya Tibbets,Sales Representative,5/10/2020,Retail,Individual,2364,Elianore Petegree,Bath products,BP103,Lavender and Olive Oil Bar Soap,1,$5.99 ,5.99
4773,1106185,900016415,Tanya Tibbets,Sales Representative,5/25/2020,Retail,Business,2399,Tillman Inc,Olive Oil,OO607,Garlic Extra Virgin Olive Oil 6pk,4,$123.00 ,492.0
4774,1106201,900016415,Tanya Tibbets,Sales Representative,5/28/2020,Retail,Individual,3909,Seana Hinge,Olive Oil,OO604,Extra Virgin Olive Oil - Trio 6pk,4,$114.00 ,456.0
4775,1106261,900016415,Tanya Tibbets,Sales Representative,6/5/2020,Retail,Individual,3346,Rancell Hapgood,Bath products,BP501,Vanilla and Olive Bath Salts,4,$8.50 ,34.0
4776,1106278,900016415,Tanya Tibbets,Sales Representative,6/7/2020,Retail,Individual,2287,Carole Halliburton,Olive Oil,OO123,Extra Virgin Olive Oil - Trio 12pk,4,$234.00 ,936.0
4777,1106286,900016415,Tanya Tibbets,Sales Representative,6/8/2020,Retail,Individual,4105,Karalee MacCawley,Olive Oil,OO306,Lemon Extra Virgin Olive Oil,3,$26.00 ,78.0
4778,1106324,900016415,Tanya Tibbets,Sales Representative,6/12/2020,Retail,Individual,1270,Marty Tomashov,Olive Oil,OO128,Chili Extra Virgin Olive Oil 12pk,4,$234.00 ,936.0
4779,1106336,900016415,Tanya Tibbets,Sales Representative,6/14/2020,Retail,Individual,1270,Marty Tomashov,Olive Oil,OO200,Extra Virgin Olive Oil - Bold 2pk,4,$17.50 ,70.0
4780,1106383,900016415,Tanya Tibbets,Sales Representative,6/23/2020,Retail,Individual,2827,Darb Meaddowcroft,Olive Oil,OO301,Extra Virgin Olive Oil - Bold,4,$24.50 ,98.0
4781,1106531,900016415,Tanya Tibbets,Sales Representative,7/10/2020,Retail,Individual,1237,Benyamin Armfirld,Olive Oil,OO608,Rosemary Extra Virgin Olive Oil 6pk,1,$123.00 ,123.0
4782,1106555,900016415,Tanya Tibbets,Sales Representative,7/13/2020,Retail,Individual,2132,Tisha Benezeit,Olive Oil,OO201,Extra Virgin Olive Oil - Delicate 2pk,4,$45.00 ,180.0
4783,1106589,900016415,Tanya Tibbets,Sales Representative,7/17/2020,Retail,Individual,3513,Georgine Mander,Olive Oil,OO123,Extra Virgin Olive Oil - Trio 12pk,2,$234.00 ,468.0
4784,1106914,900016415,Tanya Tibbets,Sales Representative,8/30/2020,Retail,Individual,1151,Thibaud Elloy,Bath products,BP505,Vanilla and Olive Oil Lotion,2,$9.99 ,19.98
4785,1107017,900016415,Tanya Tibbets,Sales Representative,9/15/2020,Retail,Individual,3909,Seana Hinge,Bath products,BP105,Lavender and Olive Oil Lotion,1,$9.99 ,9.99
4786,1107146,900016415,Tanya Tibbets,Sales Representative,10/4/2020,Wholesale,Business,2263,Jacobs LLC,Olive Oil,OO128,Chili Extra Virgin Olive Oil 12pk,9,$234.00 ,2106.0
4787,1107226,900016415,Tanya Tibbets,Sales Representative,10/14/2020,Retail,Business,2399,Tillman Inc,Olive Oil,OO308,Basil Extra Virgin Olive Oil,2,$26.00 ,52.0
4788,1107244,900016415,Tanya Tibbets,Sales Representative,10/18/2020,Retail,Individual,1431,Tanya Annies,Bath products,BP100,Lavender and Olive Body Soap,2,$7.45 ,14.9
4789,1107287,900016415,Tanya Tibbets,Sales Representative,10/23/2020,Retail,Individual,2842,Kathe Duesbury,Olive Oil,OO128,Chili Extra Virgin Olive Oil 12pk,2,$234.00 ,468.0
4790,1107321,900016415,Tanya Tibbets,Sales Representative,10/29/2020,Wholesale,Business,3013,Block Group,Olive Oil,OO128,Chili Extra Virgin Olive Oil 12pk,2,$234.00 ,468.0
4791,1107338,900016415,Tanya Tibbets,Sales Representative,11/1/2020,Retail,Individual,2398,Gabrielle Willans,Bath products,BP104,Lavender and Olive Oil Bar Soap 3pk,4,$14.50 ,58.0
4792,1107594,900016415,Tanya Tibbets,Sales Representative,12/5/2020,Retail,Business,2399,Tillman Inc,Olive Oil,OO604,Extra Virgin Olive Oil - Trio 6pk,3,$114.00 ,342.0
4793,1107771,900016415,Tanya Tibbets,Sales Representative,12/28/2020,Retail,Individual,2398,Gabrielle Willans,Olive Oil,OO124,Basil Extra Virgin Olive Oil 12pk,1,$234.00 ,234.0
4794,1107797,900016415,Tanya Tibbets,Sales Representative,1/1/2021,Retail,Individual,1673,Gabi Haet,Gift Basket,GB100,Organic EVOO Gift Basket,3,$70.00 ,210.0
4795,1107869,900016415,Tanya Tibbets,Sales Representative,1/13/2021,Retail,Individual,2364,Elianore Petegree,Olive Oil,OO608,Rosemary Extra Virgin Olive Oil 6pk,3,$123.00 ,369.0
4796,1107959,900016415,Tanya Tibbets,Sales Representative,1/25/2021,Retail,Individual,2951,Deonne Di Batista,Olive Oil,OO308,Basil Extra Virgin Olive Oil,1,$26.00 ,26.0
4797,1102949,900011212,Tricia Beaudry,Senior Sales Representative,2/11/2019,Retail,Individual,2564,Marigold Spencer,Olive Oil,OO203,Garlic Extra Virgin Olive Oil 2pk,2,$45.00 ,90.0
4798,1103161,900011212,Tricia Beaudry,Senior Sales Representative,3/17/2019,Retail,Individual,1341,Donovan Linzee,Bath products,BP502,Vanilla and Olive Oil Candle,2,$6.99 ,13.98
4799,1103160,900011212,Tricia Beaudry,Senior Sales Representative,3/17/2019,Retail,Individual,1603,Delila Biddell,Bath products,BP401,Assorted Olive Oil Bar Soap - 3 pk,3,$14.50 ,43.5
4800,1103197,900011212,Tricia Beaudry,Senior Sales Representative,3/21/2019,Retail,Individual,2975,Clo Illwell,Gift Basket,GB101,Infused EVOO Gift Basket,2,$75.00 ,150.0
4801,1103366,900011212,Tricia Beaudry,Senior Sales Representative,4/13/2019,Retail,Individual,3694,Jany Halliday,Gift Basket,GB304,Scented Olive Oil Bath Salts Gift Basket,2,$35.00 ,70.0
4802,1103700,900011212,Tricia Beaudry,Senior Sales Representative,5/30/2019,Retail,Individual,2052,Roselia Cullip,Olive Oil,OO603,Extra Virgin Olive Oil - Delicate 6pk,1,$114.00 ,114.0
4803,1103833,900011212,Tricia Beaudry,Senior Sales Representative,6/19/2019,Retail,Individual,1341,Donovan Linzee,Bath products,BP305,Mandarin and Olive Oil Lotion,3,$9.99 ,29.97
4804,1103883,900011212,Tricia Beaudry,Senior Sales Representative,6/25/2019,Retail,Individual,3424,Leslie Probet,Bath products,BP401,Assorted Olive Oil Bar Soap - 3 pk,3,$14.50 ,43.5
4805,1104024,900011212,Tricia Beaudry,Senior Sales Representative,7/14/2019,Retail,Business,3885,Beahan Group,Olive Oil,OO200,Extra Virgin Olive Oil - Bold 2pk,3,$17.50 ,52.5
4806,1104620,900011212,Tricia Beaudry,Senior Sales Representative,10/10/2019,Retail,Individual,3424,Leslie Probet,Olive Oil,OO125,Garlic Extra Virgin Olive Oil 12pk,1,$234.00 ,234.0
4807,1104664,900011212,Tricia Beaudry,Senior Sales Representative,10/17/2019,Wholesale,Business,1338,Raynor Inc,Olive Oil,OO124,Basil Extra Virgin Olive Oil 12pk,8,$234.00 ,1872.0
4808,1104784,900011212,Tricia Beaudry,Senior Sales Representative,11/2/2019,Wholesale,Business,2700,Herzog Inc,Bath products,BP105,Lavender and Olive Oil Lotion,8,$9.99 ,79.92
4809,1104789,900011212,Tricia Beaudry,Senior Sales Representative,11/4/2019,Wholesale,Business,2700,Herzog Inc,Olive Oil,OO603,Extra Virgin Olive Oil - Delicate 6pk,12,$114.00 ,1368.0
4810,1104821,900011212,Tricia Beaudry,Senior Sales Representative,11/8/2019,Retail,Individual,1603,Delila Biddell,Olive Oil,OO304,Extra Virgin Olive Oil - Medium,4,$24.50 ,98.0
4811,1104839,900011212,Tricia Beaudry,Senior Sales Representative,11/11/2019,Retail,Individual,2052,Roselia Cullip,Gift Basket,GB104,Garlic EVOO Gift Basket,3,$75.00 ,225.0
4812,1104926,900011212,Tricia Beaudry,Senior Sales Representative,11/23/2019,Retail,Individual,3424,Leslie Probet,Gift Basket,GB304,Scented Olive Oil Bath Salts Gift Basket,4,$35.00 ,140.0
4813,1104989,900011212,Tricia Beaudry,Senior Sales Representative,12/1/2019,Retail,Individual,2564,Marigold Spencer,Olive Oil,OO200,Extra Virgin Olive Oil - Bold 2pk,1,$17.50 ,17.5
4814,1104994,900011212,Tricia Beaudry,Senior Sales Representative,12/2/2019,Retail,Individual,1125,Fairleigh Peiser,Gift Basket,GB103,Lemon EVOO Gift Basket,3,$75.00 ,225.0
4815,1105180,900011212,Tricia Beaudry,Senior Sales Representative,12/31/2019,Retail,Individual,1830,Hubey Haw,Bath products,BP300,Mandarin and Olive Body Soap,2,$7.45 ,14.9
4816,1105531,900011212,Tricia Beaudry,Senior Sales Representative,2/20/2020,Wholesale,Business,2700,Herzog Inc,Olive Oil,OO120,Extra Virgin Olive Oil - Delicate 12pk,7,$234.00 ,1638.0
4817,1105642,900011212,Tricia Beaudry,Senior Sales Representative,3/8/2020,Retail,Individual,2564,Marigold Spencer,Olive Oil,OO302,Chili Extra Virgin Olive Oil,1,$26.00 ,26.0
4818,1105686,900011212,Tricia Beaudry,Senior Sales Representative,3/13/2020,Retail,Individual,2397,Benjamen Nyland,Olive Oil,OO123,Extra Virgin Olive Oil - Trio 12pk,2,$234.00 ,468.0
4819,1105743,900011212,Tricia Beaudry,Senior Sales Representative,3/21/2020,Retail,Individual,1125,Fairleigh Peiser,Gift Basket,GB101,Infused EVOO Gift Basket,4,$75.00 ,300.0
4820,1105959,900011212,Tricia Beaudry,Senior Sales Representative,4/23/2020,Wholesale,Business,3981,Barrows LLC,Olive Oil,OO124,Basil Extra Virgin Olive Oil 12pk,7,$234.00 ,1638.0
4821,1105983,900011212,Tricia Beaudry,Senior Sales Representative,4/26/2020,Retail,Individual,1830,Hubey Haw,Olive Oil,OO307,Rosemary Extra Virgin Olive Oil,2,$26.00 ,52.0
4822,1106011,900011212,Tricia Beaudry,Senior Sales Representative,5/2/2020,Retail,Business,3885,Beahan Group,Gift Basket,GB300,Deluxe Bath Gift Basket,3,$115.00 ,345.0
4823,1106064,900011212,Tricia Beaudry,Senior Sales Representative,5/10/2020,Wholesale,Business,3981,Barrows LLC,Olive Oil,OO122,Extra Virgin Olive Oil - Bold 12pk,4,$234.00 ,936.0
4824,1106065,900011212,Tricia Beaudry,Senior Sales Representative,5/10/2020,Retail,Individual,1830,Hubey Haw,Olive Oil,OO308,Basil Extra Virgin Olive Oil,2,$26.00 ,52.0
4825,1106180,900011212,Tricia Beaudry,Senior Sales Representative,5/24/2020,Retail,Individual,2975,Clo Illwell,Bath products,BP101,Lavender and Olive Bath Salts,4,$8.50 ,34.0
4826,1106214,900011212,Tricia Beaudry,Senior Sales Representative,5/30/2020,Retail,Business,3885,Beahan Group,Gift Basket,GB301,Scented Olive Oil Candle Gift Basket,3,$19.50 ,58.5
4827,1106219,900011212,Tricia Beaudry,Senior Sales Representative,5/31/2020,Retail,Individual,2052,Roselia Cullip,Olive Oil,OO605,Chili Extra Virgin Olive Oil 6pk,4,$123.00 ,492.0
4828,1106511,900011212,Tricia Beaudry,Senior Sales Representative,7/7/2020,Retail,Individual,2009,Forest Gibbetts,Olive Oil,OO205,Rosemary Extra Virgin Olive Oil 2pk,4,$45.00 ,180.0
4829,1106581,900011212,Tricia Beaudry,Senior Sales Representative,7/16/2020,Retail,Individual,2009,Forest Gibbetts,Gift Basket,GB103,Lemon EVOO Gift Basket,3,$75.00 ,225.0
4830,1106829,900011212,Tricia Beaudry,Senior Sales Representative,8/18/2020,Retail,Individual,2009,Forest Gibbetts,Gift Basket,GB104,Garlic EVOO Gift Basket,3,$75.00 ,225.0
4831,1106838,900011212,Tricia Beaudry,Senior Sales Representative,8/19/2020,Wholesale,Business,1338,Raynor Inc,Olive Oil,OO124,Basil Extra Virgin Olive Oil 12pk,2,$234.00 ,468.0
4832,1106958,900011212,Tricia Beaudry,Senior Sales Representative,9/5/2020,Retail,Individual,1125,Fairleigh Peiser,Olive Oil,OO303,Extra Virgin Olive Oil - Delicate,3,$24.50 ,73.5
4833,1107469,900011212,Tricia Beaudry,Senior Sales Representative,11/19/2020,Retail,Individual,3694,Jany Halliday,Olive Oil,OO127,Rosemary Extra Virgin Olive Oil 12pk,4,$234.00 ,936.0
4834,1107477,900011212,Tricia Beaudry,Senior Sales Representative,11/20/2020,Wholesale,Business,2700,Herzog Inc,Olive Oil,OO124,Basil Extra Virgin Olive Oil 12pk,2,$234.00 ,468.0
